id,id_dau_sach,id_user,quantity,img_link,price,percent_damage,deposit,penalty_fee,created_date,updated_date,deleted_date
308,594,308,4,http://books.google.com/books/content?id=NDyiOhtnU7QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,6.00,424000.00,4700.00,2024-02-27,,
309,595,309,3,http://books.google.com/books/content?id=w4m2uNG4qesC&printsec=frontcover&img=1&zoom=1&source=gbs_api,500.00,9.00,162400.00,1800.00,2024-02-27,,
310,596,310,10,http://books.google.com/books/content?id=wP-aHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,3.00,260100.00,2800.00,2024-02-27,,
311,597,311,8,http://books.google.com/books/content?id=ZSBoFy4744YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,8.00,274400.00,3000.00,2024-02-27,,
312,599,312,10,http://books.google.com/books/content?id=iIOrPDUKWu0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,1.00,110000.00,1200.00,2024-02-27,,
313,600,313,4,http://books.google.com/books/content?id=vb87PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,9.00,375200.00,4100.00,2024-02-27,,
314,606,314,9,http://books.google.com/books/content?id=JJ38Zex0RqYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,10.00,370200.00,4100.00,2024-02-27,,
315,607,315,9,http://books.google.com/books/content?id=0zH113trrXIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,5.00,197200.00,2100.00,2024-02-27,,
316,609,316,10,http://books.google.com/books/content?id=l06abkTnljUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,5.00,101700.00,1100.00,2024-02-27,,
317,611,317,9,http://books.google.com/books/content?id=NK1PEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1800.00,2.00,164700.00,1800.00,2024-02-27,,
318,612,318,5,http://books.google.com/books/content?id=a-uewhJ0xKwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,100.00,6.00,45800.00,500.00,2024-02-27,,
319,615,319,1,http://books.google.com/books/content?id=5LcsNOeZOLQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,1.00,92000.00,1000.00,2024-02-27,,
320,620,320,5,http://books.google.com/books/content?id=M2R_PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,5.00,47100.00,500.00,2024-02-27,,
321,621,321,2,http://books.google.com/books/content?id=nic2DwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2500.00,5.00,107200.00,1100.00,2024-02-27,,
322,623,322,9,http://books.google.com/books/content?id=Ea3CxxBna04C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,1.00,249900.00,2700.00,2024-02-27,,
323,625,323,9,http://books.google.com/books/content?id=yCKKQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,9.00,143100.00,1500.00,2024-02-27,,
324,626,324,9,http://books.google.com/books/content?id=DP7ZtwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,1.00,335500.00,3700.00,2024-02-27,,
325,627,325,1,http://books.google.com/books/content?id=xhNZAAAAYAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,4.00,247000.00,2700.00,2024-02-27,,
326,628,326,4,http://books.google.com/books/content?id=YTcnPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,7.00,114800.00,1200.00,2024-02-27,,
327,630,327,5,http://books.google.com/books/content?id=ECwBQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,1.00,338300.00,3700.00,2024-02-27,,
328,631,328,1,http://books.google.com/books/content?id=pJ6WAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,300.00,6.00,136500.00,1500.00,2024-02-27,,
329,633,329,8,http://books.google.com/books/content?id=Wf5jPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,4.00,339900.00,3700.00,2024-02-27,,
330,635,330,10,http://books.google.com/books/content?id=QfnlHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,300.00,7.00,125200.00,1300.00,2024-02-27,,
331,636,331,7,http://books.google.com/books/content?id=iqsMAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,4.00,336600.00,3700.00,2024-02-27,,
332,637,332,8,http://books.google.com/books/content?id=tTC_HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,7.00,472900.00,5200.00,2024-02-27,,
333,638,333,2,http://books.google.com/books/content?id=L0rtPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,0.00,312000.00,3400.00,2024-02-27,,
334,639,334,10,http://books.google.com/books/content?id=Jrw1AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,10.00,348400.00,3800.00,2024-02-27,,
335,641,335,4,http://books.google.com/books/content?id=ttpcHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,500.00,2.00,82800.00,900.00,2024-02-27,,
336,642,336,2,http://books.google.com/books/content?id=CstgPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,9.00,103900.00,1100.00,2024-02-27,,
337,643,337,9,http://books.google.com/books/content?id=MngYPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,5.00,285700.00,3100.00,2024-02-27,,
338,644,338,1,http://books.google.com/books/content?id=23OaZDe6obYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1500.00,1.00,436600.00,4800.00,2024-02-27,,
339,645,339,6,http://books.google.com/books/content?id=AqCfnLV0DhUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,2.00,361500.00,4000.00,2024-02-27,,
340,646,340,1,http://books.google.com/books/content?id=GZEmelEWhBcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,7.00,254800.00,2800.00,2024-02-27,,
341,647,341,2,http://books.google.com/books/content?id=F8fxlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,7.00,487400.00,5400.00,2024-02-27,,
342,648,342,9,http://books.google.com/books/content?id=MLmoPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,7.00,371200.00,4100.00,2024-02-27,,
343,650,343,10,http://books.google.com/books/content?id=cR_UngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,7.00,79200.00,800.00,2024-02-27,,
344,651,344,2,http://books.google.com/books/content?id=M3GZMdFchS0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,0.00,87100.00,900.00,2024-02-27,,
345,654,345,3,http://books.google.com/books/content?id=0Qk2mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1700.00,6.00,298900.00,3300.00,2024-02-27,,
346,659,346,7,http://books.google.com/books/content?id=QNKTQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,3.00,41200.00,400.00,2024-02-27,,
347,660,347,6,http://books.google.com/books/content?id=aJhmRQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1800.00,9.00,426300.00,4700.00,2024-02-27,,
348,661,348,5,http://books.google.com/books/content?id=fr8LAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,8.00,319400.00,3500.00,2024-02-27,,
349,663,349,7,http://books.google.com/books/content?id=G_FYPPEEN2UC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2600.00,4.00,271800.00,3000.00,2024-02-27,,
350,664,350,2,http://books.google.com/books/content?id=sRptAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,8.00,177500.00,1900.00,2024-02-27,,
351,666,351,10,http://books.google.com/books/content?id=26zrPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,1.00,43900.00,400.00,2024-02-27,,
352,678,352,9,http://books.google.com/books/content?id=X6n1Si8bbPoC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,500.00,9.00,382400.00,4200.00,2024-02-27,,
353,694,353,6,http://books.google.com/books/content?id=vLLeuAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,500.00,7.00,265800.00,2900.00,2024-02-27,,
354,698,354,3,http://books.google.com/books/content?id=Pno5wgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1700.00,1.00,405300.00,4500.00,2024-02-27,,
355,700,355,5,http://books.google.com/books/content?id=hXidPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,10.00,167600.00,1800.00,2024-02-27,,
356,701,356,2,http://books.google.com/books/content?id=krnIlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,2.00,113900.00,1200.00,2024-02-27,,
357,702,357,5,http://books.google.com/books/content?id=coA5TGAXKycC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1000.00,2.00,373200.00,4100.00,2024-02-27,,
358,704,358,5,http://books.google.com/books/content?id=L1iqNQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,4.00,377200.00,4100.00,2024-02-27,,
359,707,359,6,http://books.google.com/books/content?id=a6gXQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,6.00,356800.00,3900.00,2024-02-27,,
360,708,360,6,http://books.google.com/books/content?id=Q-RjHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,2.00,226300.00,2500.00,2024-02-27,,
361,709,361,5,http://books.google.com/books/content?id=H-StyQGTpHEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,0.00,281800.00,3100.00,2024-02-27,,
362,710,362,7,http://books.google.com/books/content?id=0UD4HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,1.00,437700.00,4800.00,2024-02-27,,
363,712,363,2,http://books.google.com/books/content?id=9ZKNj-ukgPwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,0.00,85800.00,900.00,2024-02-27,,
364,716,364,2,http://books.google.com/books/content?id=RlqLKAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,1.00,469700.00,5200.00,2024-02-27,,
365,717,365,8,http://books.google.com/books/content?id=rf3XJMfiVNkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,3.00,131300.00,1400.00,2024-02-27,,
366,718,366,5,http://books.google.com/books/content?id=pOTGmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,5.00,316800.00,3500.00,2024-02-27,,
367,719,367,5,http://books.google.com/books/content?id=0hbZtgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1700.00,8.00,274000.00,3000.00,2024-02-27,,
368,720,368,3,http://books.google.com/books/content?id=NsYW9c5CFoUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,6.00,285000.00,3100.00,2024-02-27,,
369,721,369,5,http://books.google.com/books/content?id=490MAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,8.00,414700.00,4600.00,2024-02-27,,
370,722,370,9,http://books.google.com/books/content?id=Yt9DPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,2.00,177800.00,1900.00,2024-02-27,,
371,723,371,5,http://books.google.com/books/content?id=YEqFHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,3.00,403500.00,4400.00,2024-02-27,,
372,724,372,7,http://books.google.com/books/content?id=LbqTAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,0.00,176100.00,1900.00,2024-02-27,,
373,725,373,3,http://books.google.com/books/content?id=60vDKs2zZ9QC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,10.00,308400.00,3400.00,2024-02-27,,
374,727,374,3,http://books.google.com/books/content?id=JRQo-4CRbncC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,3.00,292900.00,3200.00,2024-02-27,,
375,729,375,10,http://books.google.com/books/content?id=jJhOUyubuNEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1800.00,10.00,419900.00,4600.00,2024-02-27,,
376,730,376,4,http://books.google.com/books/content?id=s5O2LuaCDxQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1900.00,6.00,111600.00,1200.00,2024-02-27,,
377,731,377,1,http://books.google.com/books/content?id=lprWMaGMrB4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,100.00,5.00,370500.00,4100.00,2024-02-27,,
378,733,378,6,http://books.google.com/books/content?id=nzpf-9z6IBYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,7.00,471600.00,5200.00,2024-02-27,,
379,734,379,3,http://books.google.com/books/content?id=P_pvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2700.00,2.00,332100.00,3600.00,2024-02-27,,
380,735,380,7,http://books.google.com/books/content?id=m7senRBKIHgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2700.00,3.00,362300.00,4000.00,2024-02-27,,
381,737,381,8,http://books.google.com/books/content?id=s1PeGfurkZoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,7.00,475000.00,5200.00,2024-02-27,,
382,738,382,10,http://books.google.com/books/content?id=DY_KfdsN2hAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,900.00,10.00,138500.00,1500.00,2024-02-27,,
383,740,383,9,http://books.google.com/books/content?id=gYCdPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,8.00,401300.00,4400.00,2024-02-27,,
384,741,384,8,http://books.google.com/books/content?id=QFc5GwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,9.00,384700.00,4200.00,2024-02-27,,
385,742,385,9,http://books.google.com/books/content?id=kTS-SQ83bRwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,2.00,421300.00,4600.00,2024-02-27,,
386,745,386,8,http://books.google.com/books/content?id=Vc5TPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,2.00,246900.00,2700.00,2024-02-27,,
387,747,387,3,http://books.google.com/books/content?id=O4Y8PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,9.00,400700.00,4400.00,2024-02-27,,
388,749,388,9,http://books.google.com/books/content?id=T5MpMAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,3.00,345300.00,3800.00,2024-02-27,,
389,751,389,2,http://books.google.com/books/content?id=uX0iRnO1nSAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2900.00,9.00,221400.00,2400.00,2024-02-27,,
390,752,390,5,http://books.google.com/books/content?id=q1ShUXWTo9UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,9.00,267100.00,2900.00,2024-02-27,,
391,754,391,10,http://books.google.com/books/content?id=lfJWPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,3.00,480700.00,5300.00,2024-02-27,,
392,755,392,4,http://books.google.com/books/content?id=kZm4HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,2.00,46100.00,500.00,2024-02-27,,
393,756,393,6,http://books.google.com/books/content?id=ARlBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,4.00,270400.00,3000.00,2024-02-27,,
394,757,394,1,http://books.google.com/books/content?id=OeBVGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,7.00,391300.00,4300.00,2024-02-27,,
395,758,395,7,http://books.google.com/books/content?id=BhncMRQHe1EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,2.00,135300.00,1500.00,2024-02-27,,
396,759,396,5,http://books.google.com/books/content?id=MQmzF5g2SdUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,4.00,79600.00,800.00,2024-02-27,,
397,761,397,8,http://books.google.com/books/content?id=1MYAAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,1.00,52800.00,500.00,2024-02-27,,
398,762,398,3,http://books.google.com/books/content?id=lDiMDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,400.00,1.00,247300.00,2700.00,2024-02-27,,
399,763,399,7,http://books.google.com/books/content?id=qTtzlwgl_hsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,1.00,303400.00,3300.00,2024-02-27,,
400,764,400,4,http://books.google.com/books/content?id=hbVaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,8.00,202600.00,2200.00,2024-02-27,,
401,765,401,4,http://books.google.com/books/content?id=ch6UQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,1.00,276300.00,3000.00,2024-02-27,,
402,766,402,7,http://books.google.com/books/content?id=nhbrrM945E8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,2.00,491300.00,5400.00,2024-02-27,,
403,767,403,7,http://books.google.com/books/content?id=IdBblwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,2.00,113200.00,1200.00,2024-02-27,,
404,769,404,9,http://books.google.com/books/content?id=cAj0nQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,9.00,311800.00,3400.00,2024-02-27,,
405,770,405,8,http://books.google.com/books/content?id=Xf2d173os9AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,2.00,65600.00,700.00,2024-02-27,,
406,773,406,7,http://books.google.com/books/content?id=Lw_rNeG-FUwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,500.00,0.00,283700.00,3100.00,2024-02-27,,
407,774,407,8,http://books.google.com/books/content?id=RyeKDFJfP9MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,900.00,0.00,175200.00,1900.00,2024-02-27,,
408,775,408,7,http://books.google.com/books/content?id=XxaKldqjymQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1100.00,10.00,234500.00,2600.00,2024-02-27,,
409,776,409,6,http://books.google.com/books/content?id=CG-eSQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1700.00,9.00,239000.00,2600.00,2024-02-27,,
410,778,410,8,http://books.google.com/books/content?id=hLCrm0TnkBEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,2.00,116200.00,1200.00,2024-02-27,,
411,780,411,9,http://books.google.com/books/content?id=geEGkgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,5.00,82600.00,900.00,2024-02-27,,
412,781,412,1,http://books.google.com/books/content?id=U1xTPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,1.00,209100.00,2300.00,2024-02-27,,
413,782,413,6,http://books.google.com/books/content?id=1eJOOQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,0.00,451000.00,5000.00,2024-02-27,,
414,783,414,2,http://books.google.com/books/content?id=doTlnQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,6.00,189200.00,2100.00,2024-02-27,,
415,784,415,5,http://books.google.com/books/content?id=b8wKB8fg51UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,7.00,176700.00,1900.00,2024-02-27,,
416,785,416,7,http://books.google.com/books/content?id=bXXogWswSWwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,2.00,167000.00,1800.00,2024-02-27,,
417,786,417,9,http://books.google.com/books/content?id=-3ydQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,3.00,111800.00,1200.00,2024-02-27,,
418,787,418,9,http://books.google.com/books/content?id=0RzZWVppWzUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,0.00,191100.00,2100.00,2024-02-27,,
419,788,419,10,http://books.google.com/books/content?id=ghbywAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,4.00,240300.00,2600.00,2024-02-27,,
420,789,420,4,http://books.google.com/books/content?id=twApf8BfD7AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,9.00,193900.00,2100.00,2024-02-27,,
421,790,421,9,http://books.google.com/books/content?id=QoPINAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,0.00,184400.00,2000.00,2024-02-27,,
422,791,422,5,http://books.google.com/books/content?id=pS0zngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,5.00,431700.00,4700.00,2024-02-27,,
423,793,423,6,http://books.google.com/books/content?id=p-SCJwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,6.00,48500.00,500.00,2024-02-27,,
424,794,424,8,http://books.google.com/books/content?id=AuwPHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,9.00,150300.00,1600.00,2024-02-27,,
425,796,425,7,http://books.google.com/books/content?id=GNENAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,2.00,183600.00,2000.00,2024-02-27,,
426,797,426,3,http://books.google.com/books/content?id=KyCcSAPL-eYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,10.00,116600.00,1200.00,2024-02-27,,
427,798,427,5,http://books.google.com/books/content?id=pGwJY9AVrE0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,500.00,5.00,304700.00,3300.00,2024-02-27,,
428,801,428,2,http://books.google.com/books/content?id=eX49MAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,1.00,306800.00,3400.00,2024-02-27,,
429,802,429,9,http://books.google.com/books/content?id=Q01dP1Q7SKUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,6.00,74100.00,800.00,2024-02-27,,
430,804,430,3,http://books.google.com/books/content?id=8a5XGQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,6.00,80200.00,800.00,2024-02-27,,
431,805,431,9,http://books.google.com/books/content?id=ye-OPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,2.00,139100.00,1500.00,2024-02-27,,
432,806,432,2,http://books.google.com/books/content?id=nQgJDAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1400.00,2.00,439500.00,4800.00,2024-02-27,,
433,807,433,9,http://books.google.com/books/content?id=acGGDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,500.00,2.00,195400.00,2100.00,2024-02-27,,
434,808,434,1,http://books.google.com/books/content?id=dhzcsLLbJQwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,6.00,477300.00,5300.00,2024-02-27,,
435,810,435,8,http://books.google.com/books/content?id=RzicuWrXZaEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1500.00,5.00,226000.00,2500.00,2024-02-27,,
436,811,436,8,http://books.google.com/books/content?id=H7NLPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,8.00,444400.00,4900.00,2024-02-27,,
437,812,437,4,http://books.google.com/books/content?id=PrCtQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,10.00,50700.00,500.00,2024-02-27,,
438,814,438,6,http://books.google.com/books/content?id=DlnaAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,10.00,126500.00,1400.00,2024-02-27,,
439,816,439,9,http://books.google.com/books/content?id=mdLVr3fV_sYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000.00,6.00,357100.00,3900.00,2024-02-27,,
440,818,440,6,http://books.google.com/books/content?id=5vjPuuuxDpsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,300.00,2.00,245000.00,2700.00,2024-02-27,,
441,819,441,10,http://books.google.com/books/content?id=4nQNaVcnpb8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2900.00,6.00,298200.00,3300.00,2024-02-27,,
442,820,442,4,http://books.google.com/books/content?id=WsVKshsbTZ4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,300.00,2.00,252200.00,2800.00,2024-02-27,,
443,821,443,6,http://books.google.com/books/content?id=ucGGPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,7.00,191100.00,2100.00,2024-02-27,,
444,824,444,4,http://books.google.com/books/content?id=C8K1KWdEmyEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,7.00,268000.00,2900.00,2024-02-27,,
445,825,445,4,http://books.google.com/books/content?id=5UuQPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,300.00,2.00,75500.00,800.00,2024-02-27,,
446,827,446,9,http://books.google.com/books/content?id=Es4QfEHRV2AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1500.00,6.00,290300.00,3200.00,2024-02-27,,
447,828,447,3,http://books.google.com/books/content?id=DCJFPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,10.00,447800.00,4900.00,2024-02-27,,
448,829,448,5,http://books.google.com/books/content?id=S80tNVmTCZsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2900.00,10.00,201800.00,2200.00,2024-02-27,,
449,830,449,6,http://books.google.com/books/content?id=2DbetbffyE8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1800.00,0.00,169000.00,1800.00,2024-02-27,,
450,831,450,2,http://books.google.com/books/content?id=kTSwGtSCT6EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,300.00,0.00,55800.00,600.00,2024-02-27,,
451,832,451,7,http://books.google.com/books/content?id=a3jjtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,0.00,246300.00,2700.00,2024-02-27,,
452,834,452,10,http://books.google.com/books/content?id=nky_HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,2.00,381600.00,4200.00,2024-02-27,,
453,835,453,5,http://books.google.com/books/content?id=u7n7mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,5.00,377100.00,4100.00,2024-02-27,,
454,838,454,7,http://books.google.com/books/content?id=qsCa3Ae3Ga8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,6.00,489900.00,5400.00,2024-02-27,,
455,845,455,1,http://books.google.com/books/content?id=NyX2OwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,10.00,411800.00,4500.00,2024-02-27,,
456,846,456,3,http://books.google.com/books/content?id=SQKKUawluagC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,9.00,174700.00,1900.00,2024-02-27,,
457,847,457,1,http://books.google.com/books/content?id=jDbnIQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,8.00,350500.00,3800.00,2024-02-27,,
458,849,458,5,http://books.google.com/books/content?id=bOdU4oKx3Y0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,500.00,7.00,221700.00,2400.00,2024-02-27,,
459,851,459,4,http://books.google.com/books/content?id=R4eODQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,300.00,9.00,73900.00,800.00,2024-02-27,,
460,852,460,7,http://books.google.com/books/content?id=wSizQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,10.00,86200.00,900.00,2024-02-27,,
461,853,461,6,http://books.google.com/books/content?id=Jn8XPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,0.00,370100.00,4100.00,2024-02-27,,
